FIPS,State,County,"Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*"
8093,CO,Park,-7.53314121,17.68509301,747.0957935,617.9516242,900.3162096,877.9232822
8095,CO,Phillips,2.172389629,22.60686755,747.0957935,617.9516242,900.3162096,877.9232822
8097,CO,Pitkin,-15.67855147,5.683633686,747.0957935,617.9516242,900.3162096,877.9232822
8099,CO,Prowers,14.83526566,-10.51797481,747.0957935,617.9516242,900.3162096,877.9232822
8101,CO,Pueblo,-7.205982934,-3.554064071,747.0957935,617.9516242,900.3162096,877.9232822
8103,CO,Rio Blanco,30.55298473,-30.37174148,747.0957935,617.9516242,900.3162096,877.9232822
8105,CO,Rio Grande,31.25110249,5.00088199,747.0957935,617.9516242,900.3162096,877.9232822
8107,CO,Routt,11.31952451,16.62045425,747.0957935,617.9516242,900.3162096,877.9232822
8109,CO,Saguache,0,15.69221164,747.0957935,617.9516242,900.3162096,877.9232822
8111,CO,San Juan,0.145137881,-27.16717245,747.0957935,617.9516242,900.3162096,877.9232822
8113,CO,San Miguel,-28.28241794,-16.63597299,747.0957935,617.9516242,900.3162096,877.9232822
8115,CO,Sedgwick,-1.621621622,195.1351351,747.0957935,617.9516242,900.3162096,877.9232822
8117,CO,Summit,-1.43652668,15.34023474,747.0957935,617.9516242,900.3162096,877.9232822
8119,CO,Teller,19.6109049,-36.61922159,747.0957935,617.9516242,900.3162096,877.9232822
8121,CO,Washington,-1.712752786,194.8617416,747.0957935,617.9516242,900.3162096,877.9232822
8123,CO,Weld,9.827591481,4.132827478,747.0957935,617.9516242,900.3162096,877.9232822
8125,CO,Yuma,-33.46511168,-18.91060486,747.0957935,617.9516242,900.3162096,877.9232822
9001,CT,Fairfield,23.71776511,0.243533818,569.3310802,436.682244,711.0000837,799.4295284
9003,CT,Hartford,11.64305753,1.501668128,569.3310802,436.682244,711.0000837,799.4295284
9005,CT,Litchfield,43.73438743,-2.525105558,569.3310802,436.682244,711.0000837,799.4295284
9007,CT,Middlesex,21.38575135,-0.958524272,569.3310802,436.682244,711.0000837,799.4295284
9009,CT,New Haven,18.45198683,-0.99836398,569.3310802,436.682244,711.0000837,799.4295284
9011,CT,New London,21.26599847,-2.544809921,569.3310802,436.682244,711.0000837,799.4295284
9013,CT,Tolland,20.02249496,4.500968846,569.3310802,436.682244,711.0000837,799.4295284
9015,CT,Windham,10.67506534,-5.819776129,569.3310802,436.682244,711.0000837,799.4295284
10001,DE,Kent,2.286360188,-10.57714187,652.4464012,553.3169839,884.6094946,920.900973
10003,DE,New Castle,5.695621118,8.238113478,652.4464012,553.3169839,884.6094946,920.900973
10005,DE,Sussex,-6.022975059,-0.298832009,652.4464012,553.3169839,884.6094946,920.900973
11001,DC,District of Columbia,3.110481207,10.45749998,1043.860861,1035.391608,1930.155806,2160.503105
12001,FL,Alachua,-5.488743706,5.51256655,632.3373781,530.2675895,919.5131037,882.9351802
12003,FL,Baker,21.09081139,-22.50188071,632.3373781,530.2675895,919.5131037,882.9351802
12005,FL,Bay,16.37230043,2.11286559,632.3373781,530.2675895,919.5131037,882.9351802
12007,FL,Bradford,14.55805494,27.65040407,632.3373781,530.2675895,919.5131037,882.9351802
12009,FL,Brevard,4.522996591,11.08023463,632.3373781,530.2675895,919.5131037,882.9351802
12011,FL,Broward,3.720050543,5.590419481,632.3373781,530.2675895,919.5131037,882.9351802
12013,FL,Calhoun,-10.34920967,-10.34920967,632.3373781,530.2675895,919.5131037,882.9351802
12015,FL,Charlotte,-9.077556667,8.007628352,632.3373781,530.2675895,919.5131037,882.9351802
12017,FL,Citrus,9.022820316,9.521055057,632.3373781,530.2675895,919.5131037,882.9351802
12019,FL,Clay,-14.69661169,-10.61885435,632.3373781,530.2675895,919.5131037,882.9351802
12021,FL,Collier,1.086047257,3.775414224,632.3373781,530.2675895,919.5131037,882.9351802
12023,FL,Columbia,10.29363226,-5.206402008,632.3373781,530.2675895,919.5131037,882.9351802
12027,FL,DeSoto,6.536951983,29.13569937,632.3373781,530.2675895,919.5131037,882.9351802
12029,FL,Dixie,74.21405596,99.10177824,632.3373781,530.2675895,919.5131037,882.9351802
12031,FL,Duval,-1.275774172,4.378122319,632.3373781,530.2675895,919.5131037,882.9351802
12033,FL,Escambia,3.766924985,1.541869579,632.3373781,530.2675895,919.5131037,882.9351802
12035,FL,Flagler,16.60344335,3.725271937,632.3373781,530.2675895,919.5131037,882.9351802
12037,FL,Franklin,-35.19789813,-7.215172318,632.3373781,530.2675895,919.5131037,882.9351802
12039,FL,Gadsden,13.39992816,2.599935002,632.3373781,530.2675895,919.5131037,882.9351802
12041,FL,Gilchrist,245.5868681,31.65214023,632.3373781,530.2675895,919.5131037,882.9351802
12043,FL,Glades,-4.658246657,186.02526,632.3373781,530.2675895,919.5131037,882.9351802
12045,FL,Gulf,-21.68944099,7.677018634,632.3373781,530.2675895,919.5131037,882.9351802
12047,FL,Hamilton,18.84133855,-79.62719911,632.3373781,530.2675895,919.5131037,882.9351802
12049,FL,Hardee,-10.18230974,44.34985934,632.3373781,530.2675895,919.5131037,882.9351802
12051,FL,Hendry,-1.763370333,3.694220204,632.3373781,530.2675895,919.5131037,882.9351802
12053,FL,Hernando,21.74064458,11.91645768,632.3373781,530.2675895,919.5131037,882.9351802
12055,FL,Highlands,-14.69221529,17.23057096,632.3373781,530.2675895,919.5131037,882.9351802
12057,FL,Hillsborough,-0.679939904,5.972940227,632.3373781,530.2675895,919.5131037,882.9351802
12059,FL,Holmes,2.226000928,87.41433503,632.3373781,530.2675895,919.5131037,882.9351802
12061,FL,Indian River,-0.64409673,0.080850337,632.3373781,530.2675895,919.5131037,882.9351802
12063,FL,Jackson,-4.942709628,-1.438293393,632.3373781,530.2675895,919.5131037,882.9351802
12065,FL,Jefferson,-10.68070665,-73.94853944,632.3373781,530.2675895,919.5131037,882.9351802
12067,FL,Lafayette,1.687081119,-32.20861259,632.3373781,530.2675895,919.5131037,882.9351802
12069,FL,Lake,11.61972136,6.196349785,632.3373781,530.2675895,919.5131037,882.9351802
12071,FL,Lee,11.62373446,0.268357411,632.3373781,530.2675895,919.5131037,882.9351802
12073,FL,Leon,8.493486108,8.960802324,632.3373781,530.2675895,919.5131037,882.9351802
12075,FL,Levy,-4.837463998,0.760332238,632.3373781,530.2675895,919.5131037,882.9351802
12077,FL,Liberty,0,32.40373442,632.3373781,530.2675895,919.5131037,882.9351802
12079,FL,Madison,64.18192318,-52.50936106,632.3373781,530.2675895,919.5131037,882.9351802
12081,FL,Manatee,-1.410415829,2.214647343,632.3373781,530.2675895,919.5131037,882.9351802
12083,FL,Marion,11.90969996,8.102708041,632.3373781,530.2675895,919.5131037,882.9351802
12085,FL,Martin,0.846505488,4.825910689,632.3373781,530.2675895,919.5131037,882.9351802
12086,FL,Miami-Dade,1.28154148,10.48451357,632.3373781,530.2675895,919.5131037,882.9351802
12087,FL,Monroe,5.114637887,3.244353175,632.3373781,530.2675895,919.5131037,882.9351802
12089,FL,Nassau,18.43355783,-4.234370447,632.3373781,530.2675895,919.5131037,882.9351802
12091,FL,Okaloosa,2.951466792,-2.814206242,632.3373781,530.2675895,919.5131037,882.9351802
12093,FL,Okeechobee,-19.35292239,-5.698390727,632.3373781,530.2675895,919.5131037,882.9351802
12095,FL,Orange,2.023306431,10.30524593,632.3373781,530.2675895,919.5131037,882.9351802
12097,FL,Osceola,1.498860913,-5.633832671,632.3373781,530.2675895,919.5131037,882.9351802
12099,FL,Palm Beach,4.839559821,1.576573209,632.3373781,530.2675895,919.5131037,882.9351802
12101,FL,Pasco,0.754467383,-6.830895772,632.3373781,530.2675895,919.5131037,882.9351802
12103,FL,Pinellas,5.813429284,4.721323136,632.3373781,530.2675895,919.5131037,882.9351802
12105,FL,Polk,16.86160398,-0.185925094,632.3373781,530.2675895,919.5131037,882.9351802
12107,FL,Putnam,-13.25572685,1.70018231,632.3373781,530.2675895,919.5131037,882.9351802
12109,FL,St. Johns,10.98044562,2.104492755,632.3373781,530.2675895,919.5131037,882.9351802
12111,FL,St. Lucie,6.270158572,-3.45202079,632.3373781,530.2675895,919.5131037,882.9351802
12113,FL,Santa Rosa,6.028632733,-9.756921284,632.3373781,530.2675895,919.5131037,882.9351802
12115,FL,Sarasota,-11.71041649,5.970499773,632.3373781,530.2675895,919.5131037,882.9351802
12117,FL,Seminole,6.039958736,1.107362294,632.3373781,530.2675895,919.5131037,882.9351802
12119,FL,Sumter,-30.83739163,12.32007599,632.3373781,530.2675895,919.5131037,882.9351802
12121,FL,Suwannee,64.83783887,-39.13679796,632.3373781,530.2675895,919.5131037,882.9351802
12123,FL,Taylor,36.5524309,2.414323176,632.3373781,530.2675895,919.5131037,882.9351802
12125,FL,Union,50.28492828,-74.95251195,632.3373781,530.2675895,919.5131037,882.9351802
12127,FL,Volusia,5.785009626,9.772731708,632.3373781,530.2675895,919.5131037,882.9351802
12129,FL,Wakulla,-2.86655167,-2.86655167,632.3373781,530.2675895,919.5131037,882.9351802
12131,FL,Walton,8.540817713,10.33084619,632.3373781,530.2675895,919.5131037,882.9351802
12133,FL,Washington,0.233128834,30.30306749,632.3373781,530.2675895,919.5131037,882.9351802
13001,GA,Appling,-0.086556668,-9.169596971,749.6665528,666.146008,711.7697982,649.8371362
13003,GA,Atkinson,67.72836539,-100,749.6665528,666.146008,711.7697982,649.8371362
13005,GA,Bacon,-14.06291245,-1.786185658,749.6665528,666.146008,711.7697982,649.8371362
13007,GA,Baker,0,0,749.6665528,666.146008,711.7697982,649.8371362
13009,GA,Baldwin,46.28923909,-17.72542077,749.6665528,666.146008,711.7697982,649.8371362
13011,GA,Banks,-21.60881066,8.084821672,749.6665528,666.146008,711.7697982,649.8371362
13013,GA,Barrow,-6.817267904,-18.10968269,749.6665528,666.146008,711.7697982,649.8371362
13015,GA,Bartow,10.98165576,-5.919622393,749.6665528,666.146008,711.7697982,649.8371362
13017,GA,Ben Hill,-42.52945026,22.60383944,749.6665528,666.146008,711.7697982,649.8371362
13019,GA,Berrien,-8.262858946,1.930156727,749.6665528,666.146008,711.7697982,649.8371362
13021,GA,Bibb,3.646087929,3.664762899,749.6665528,666.146008,711.7697982,649.8371362
13023,GA,Bleckley,1.411071484,102.822143,749.6665528,666.146008,711.7697982,649.8371362
13025,GA,Brantley,135.6850994,-49.49605012,749.6665528,666.146008,711.7697982,649.8371362
13027,GA,Brooks,129.3156184,-15.06828947,749.6665528,666.146008,711.7697982,649.8371362
13029,GA,Bryan,24.63829346,8.019854334,749.6665528,666.146008,711.7697982,649.8371362
13031,GA,Bulloch,20.04503562,-12.61479143,749.6665528,666.146008,711.7697982,649.8371362
13033,GA,Burke,73.25725407,-22.03423567,749.6665528,666.146008,711.7697982,649.8371362
13035,GA,Butts,17.50891454,-8.217889239,749.6665528,666.146008,711.7697982,649.8371362
13037,GA,Calhoun,107.2579384,-17.09682465,749.6665528,666.146008,711.7697982,649.8371362
13039,GA,Camden,10.52049802,-15.44766411,749.6665528,666.146008,711.7697982,649.8371362
13043,GA,Candler,14.09375477,-20.13437166,749.6665528,666.146008,711.7697982,649.8371362
13045,GA,Carroll,-6.947365591,19.69616296,749.6665528,666.146008,711.7697982,649.8371362
13047,GA,Catoosa,21.56144378,0.7797999,749.6665528,666.146008,711.7697982,649.8371362
13049,GA,Charlton,23.17203879,111.1520665,749.6665528,666.146008,711.7697982,649.8371362
13051,GA,Chatham,19.326428,9.027500008,749.6665528,666.146008,711.7697982,649.8371362
13053,GA,Chattahoochee,123.029703,-44.24257426,749.6665528,666.146008,711.7697982,649.8371362
13055,GA,Chattooga,3.398703338,-17.28103733,749.6665528,666.146008,711.7697982,649.8371362
13057,GA,Cherokee,15.28308544,-9.216622976,749.6665528,666.146008,711.7697982,649.8371362
13059,GA,Clarke,-0.0043105,4.44893884,749.6665528,666.146008,711.7697982,649.8371362
13061,GA,Clay,,0,749.6665528,666.146008,711.7697982,649.8371362
13063,GA,Clayton,2.697234373,-16.81912939,749.6665528,666.146008,711.7697982,649.8371362
13065,GA,Clinch,-0.82486375,-50.41243188,749.6665528,666.146008,711.7697982,649.8371362
13067,GA,Cobb,10.75690064,3.605335785,749.6665528,666.146008,711.7697982,649.8371362
13069,GA,Coffee,33.38602813,-14.96640707,749.6665528,666.146008,711.7697982,649.8371362
13071,GA,Colquitt,11.98050269,12.20764367,749.6665528,666.146008,711.7697982,649.8371362
13073,GA,Columbia,25.50200931,-9.29307024,749.6665528,666.146008,711.7697982,649.8371362
13075,GA,Cook,-0.826205853,-40.49572351,749.6665528,666.146008,711.7697982,649.8371362
13077,GA,Coweta,9.384210021,7.70137602,749.6665528,666.146008,711.7697982,649.8371362
13079,GA,Crawford,53.95411277,-100,749.6665528,666.146008,711.7697982,649.8371362
13081,GA,Crisp,3.60148245,11.00158834,749.6665528,666.146008,711.7697982,649.8371362
13083,GA,Dade,2.136436399,-20.56054947,749.6665528,666.146008,711.7697982,649.8371362
13085,GA,Dawson,-10.83513319,-24.47211282,749.6665528,666.146008,711.7697982,649.8371362
13087,GA,Decatur,26.53191091,10.92083099,749.6665528,666.146008,711.7697982,649.8371362
13089,GA,DeKalb,1.173969525,2.239528314,749.6665528,666.146008,711.7697982,649.8371362
13091,GA,Dodge,3.71454624,-30.85696917,749.6665528,666.146008,711.7697982,649.8371362
13093,GA,Dooly,-9.871906991,-64.95018605,749.6665528,666.146008,711.7697982,649.8371362
13095,GA,Dougherty,12.49984242,-11.26880635,749.6665528,666.146008,711.7697982,649.8371362
13097,GA,Douglas,10.01837583,-7.429136684,749.6665528,666.146008,711.7697982,649.8371362
13099,GA,Early,4.719362983,-21.46047776,749.6665528,666.146008,711.7697982,649.8371362
13101,GA,Echols,0,,749.6665528,666.146008,711.7697982,649.8371362
13103,GA,Effingham,-6.537929476,3.50058921,749.6665528,666.146008,711.7697982,649.8371362
13105,GA,Elbert,24.26265476,-17.15823016,749.6665528,666.146008,711.7697982,649.8371362
13107,GA,Emanuel,23.55485971,54.44357464,749.6665528,666.146008,711.7697982,649.8371362
13109,GA,Evans,23.57705287,-26.44223044,749.6665528,666.146008,711.7697982,649.8371362
13111,GA,Fannin,16.83664943,13.49845945,749.6665528,666.146008,711.7697982,649.8371362
13113,GA,Fayette,34.65686439,12.25757559,749.6665528,666.146008,711.7697982,649.8371362
13115,GA,Floyd,3.980587992,1.193284634,749.6665528,666.146008,711.7697982,649.8371362
13117,GA,Forsyth,-0.738956772,1.516976028,749.6665528,666.146008,711.7697982,649.8371362
13119,GA,Franklin,87.14650767,-1.50183807,749.6665528,666.146008,711.7697982,649.8371362
13121,GA,Fulton,5.814426819,1.506749136,749.6665528,666.146008,711.7697982,649.8371362
13123,GA,Gilmer,-1.389683469,-13.22292145,749.6665528,666.146008,711.7697982,649.8371362
13125,GA,Glascock,0,107.1524064,749.6665528,666.146008,711.7697982,649.8371362
13127,GA,Glynn,6.865914553,2.076003629,749.6665528,666.146008,711.7697982,649.8371362
13129,GA,Gordon,-0.051859,-9.828362414,749.6665528,666.146008,711.7697982,649.8371362
13131,GA,Grady,13.53041016,0.915920138,749.6665528,666.146008,711.7697982,649.8371362
13133,GA,Greene,-36.71409174,0.861916288,749.6665528,666.146008,711.7697982,649.8371362
13135,GA,Gwinnett,3.876726954,0.720832509,749.6665528,666.146008,711.7697982,649.8371362
13137,GA,Habersham,0.734620579,-12.26339498,749.6665528,666.146008,711.7697982,649.8371362
13139,GA,Hall,-3.754464817,10.41728242,749.6665528,666.146008,711.7697982,649.8371362
13141,GA,Hancock,-9.55296292,117.072889,749.6665528,666.146008,711.7697982,649.8371362
13143,GA,Haralson,67.07672032,4.534632498,749.6665528,666.146008,711.7697982,649.8371362
13145,GA,Harris,-15.89411607,25.69670565,749.6665528,666.146008,711.7697982,649.8371362
13147,GA,Hart,29.40465007,-0.457961484,749.6665528,666.146008,711.7697982,649.8371362
13149,GA,Heard,68.84108058,-49.34767583,749.6665528,666.146008,711.7697982,649.8371362
13151,GA,Henry,3.803256592,-4.110139821,749.6665528,666.146008,711.7697982,649.8371362
13153,GA,Houston,16.35016121,0.514909462,749.6665528,666.146008,711.7697982,649.8371362
13155,GA,Irwin,,-30.9256687,749.6665528,666.146008,711.7697982,649.8371362
13157,GA,Jackson,21.64573081,-2.923111377,749.6665528,666.146008,711.7697982,649.8371362
13159,GA,Jasper,-24.90774908,33.49733497,749.6665528,666.146008,711.7697982,649.8371362
13161,GA,Jeff Davis,35.00779337,-18.99532398,749.6665528,666.146008,711.7697982,649.8371362
13163,GA,Jefferson,6.276919179,70.04307069,749.6665528,666.146008,711.7697982,649.8371362
13165,GA,Jenkins,29.7354618,-7.331812999,749.6665528,666.146008,711.7697982,649.8371362
13167,GA,Johnson,2.867420349,-22.84943474,749.6665528,666.146008,711.7697982,649.8371362
13169,GA,Jones,-28.11863652,30.82408153,749.6665528,666.146008,711.7697982,649.8371362
13171,GA,Lamar,22.89523552,31.08825122,749.6665528,666.146008,711.7697982,649.8371362
13173,GA,Lanier,25.27501435,-49.88999426,749.6665528,666.146008,711.7697982,649.8371362
13175,GA,Laurens,-0.822357511,17.22246355,749.6665528,666.146008,711.7697982,649.8371362
13177,GA,Lee,7.557646254,76.00342114,749.6665528,666.146008,711.7697982,649.8371362
13179,GA,Liberty,12.79299075,6.025411305,749.6665528,666.146008,711.7697982,649.8371362
13181,GA,Lincoln,0.089013225,25.11126653,749.6665528,666.146008,711.7697982,649.8371362
13183,GA,Long,-18.21017533,-59.10508766,749.6665528,666.146008,711.7697982,649.8371362
13185,GA,Lowndes,13.6240625,9.440940087,749.6665528,666.146008,711.7697982,649.8371362
13187,GA,Lumpkin,13.82972372,-3.244734839,749.6665528,666.146008,711.7697982,649.8371362
13189,GA,McDuffie,36.70734793,15.1219772,749.6665528,666.146008,711.7697982,649.8371362
13191,GA,McIntosh,26.34131609,-17.30386583,749.6665528,666.146008,711.7697982,649.8371362
13193,GA,Macon,22.24852071,-46.51627219,749.6665528,666.146008,711.7697982,649.8371362
13195,GA,Madison,-18.69601415,17.07773962,749.6665528,666.146008,711.7697982,649.8371362
13197,GA,Marion,36.48219951,-31.75890025,749.6665528,666.146008,711.7697982,649.8371362
13199,GA,Meriwether,13.93212689,2.538914199,749.6665528,666.146008,711.7697982,649.8371362
13201,GA,Miller,-65.56141246,-70.48121068,749.6665528,666.146008,711.7697982,649.8371362
13205,GA,Mitchell,-8.634710633,-30.38835096,749.6665528,666.146008,711.7697982,649.8371362
13207,GA,Monroe,51.45788027,-26.49838164,749.6665528,666.146008,711.7697982,649.8371362
13209,GA,Montgomery,-32.95484063,,749.6665528,666.146008,711.7697982,649.8371362
13211,GA,Morgan,72.8947078,-5.907642015,749.6665528,666.146008,711.7697982,649.8371362
13213,GA,Murray,0.086347013,-27.20992945,749.6665528,666.146008,711.7697982,649.8371362
13215,GA,Muscogee,21.87685856,8.759452594,749.6665528,666.146008,711.7697982,649.8371362
13217,GA,Newton,14.60620578,8.136500613,749.6665528,666.146008,711.7697982,649.8371362
13219,GA,Oconee,35.27911897,7.095969186,749.6665528,666.146008,711.7697982,649.8371362
13221,GA,Oglethorpe,49.91842284,,749.6665528,666.146008,711.7697982,649.8371362
13223,GA,Paulding,-7.581706077,7.541287474,749.6665528,666.146008,711.7697982,649.8371362
13225,GA,Peach,47.97181122,2.936912153,749.6665528,666.146008,711.7697982,649.8371362
13227,GA,Pickens,65.50755972,-15.23600687,749.6665528,666.146008,711.7697982,649.8371362
13229,GA,Pierce,30.28757762,193.1470496,749.6665528,666.146008,711.7697982,649.8371362
13231,GA,Pike,24.00267812,-20.638286,749.6665528,666.146008,711.7697982,649.8371362
13233,GA,Polk,-13.7902646,6.595513281,749.6665528,666.146008,711.7697982,649.8371362
13235,GA,Pulaski,-12.7236815,46.62421509,749.6665528,666.146008,711.7697982,649.8371362
13237,GA,Putnam,-1.262298125,31.65026917,749.6665528,666.146008,711.7697982,649.8371362
13239,GA,Quitman,,0,749.6665528,666.146008,711.7697982,649.8371362
13241,GA,Rabun,23.04876573,18.94714021,749.6665528,666.146008,711.7697982,649.8371362
